main_category,time_period,average_rating,rating_count,month,year
Others,2017-08,3.9171287128712873,512,Aug,2017
Others,2017-09,3.99252808988764,433,Sep,2017
Others,2017-10,3.9529761904761904,375,Oct,2017
Others,2017-11,3.9168911917098446,559,Nov,2017
Others,2017-12,3.704141414141414,711,Dec,2017
Others,2018-01,3.9898513011152414,1023,Jan,2018
Others,2018-02,3.8640540540540544,737,Feb,2018
Others,2018-03,3.757830882352941,822,Mar,2018
Others,2018-04,3.9626696832579187,677,Apr,2018
Others,2018-05,3.7411386138613865,589,May,2018
Others,2018-06,3.966807511737089,629,Jun,2018
Others,2018-07,3.938756218905473,623,Jul,2018
Others,2018-08,3.9628378378378377,613,Aug,2018
Others,2018-09,3.9693220338983055,431,Sep,2018
Others,2018-10,4.093484848484849,456,Oct,2018
Others,2018-11,3.9261576354679804,455,Nov,2018
Others,2018-12,3.8533828996282526,747,Dec,2018
Others,2019-01,4.177231270358306,922,Jan,2019
Others,2019-02,4.04421052631579,613,Feb,2019
Others,2019-03,3.903938053097345,655,Mar,2019
Others,2019-04,4.210178571428572,518,Apr,2019
Others,2019-05,4.014291845493562,523,May,2019
Others,2019-06,4.165758928571429,572,Jun,2019
Others,2019-07,3.9173839662447256,643,Jul,2019
Others,2019-08,3.926167400881057,563,Aug,2019
Others,2019-09,4.138390243902439,424,Sep,2019
Others,2019-10,4.064433962264151,455,Oct,2019
Others,2019-11,3.868394495412844,454,Nov,2019
Others,2019-12,3.948461538461539,799,Dec,2019
Others,2020-01,4.057310126582278,862,Jan,2020
Others,2020-02,3.8927816901408447,703,Feb,2020
Others,2020-03,3.7867579908675797,512,Mar,2020
Others,2020-04,3.696409090909091,450,Apr,2020
Others,2020-05,3.749428571428571,675,May,2020
Others,2020-06,3.9028195488721806,684,Jun,2020
Others,2020-07,3.90452296819788,721,Jul,2020
Others,2020-08,3.859349593495935,565,Aug,2020
Others,2020-09,4.023203463203464,500,Sep,2020
Others,2020-10,3.7126406926406927,501,Oct,2020
Others,2020-11,3.7390573770491806,450,Nov,2020
Others,2020-12,3.7944791666666666,608,Dec,2020
Others,2021-01,3.8865204678362573,809,Jan,2021
Others,2021-02,3.870621301775148,678,Feb,2021
Others,2021-03,3.8518435754189944,911,Mar,2021
Others,2021-04,3.7736729222520107,894,Apr,2021
Others,2021-05,3.8255205047318612,640,May,2021
Others,2021-06,3.6487012987012983,575,Jun,2021
Others,2021-07,3.8304026845637584,549,Jul,2021
Others,2021-08,3.76875,485,Aug,2021
Others,2021-09,3.7943846153846152,448,Sep,2021
Others,2021-10,3.6988646288209606,370,Oct,2021
Others,2021-11,3.6059259259259258,399,Nov,2021
Others,2021-12,3.626534653465346,603,Dec,2021
Others,2022-01,3.682917771883289,755,Jan,2022
Others,2022-02,3.716301886792453,523,Feb,2022
Others,2022-03,3.6165836298932383,578,Mar,2022
Others,2022-04,3.6748425196850394,510,Apr,2022
Others,2022-05,3.7370081967213116,494,May,2022
Others,2022-06,3.8365543071161046,487,Jun,2022
Others,2022-07,3.8457839721254357,606,Jul,2022
Others,2022-08,3.905066225165563,633,Aug,2022
Others,2022-09,3.861941176470588,651,Sep,2022
Others,2022-10,3.8896036585365854,728,Oct,2022
Others,2022-11,3.867228915662651,707,Nov,2022
Others,2022-12,3.8577037037037036,849,Dec,2022
Others,2023-01,3.932057613168724,993,Jan,2023
Others,2023-02,3.896524064171123,765,Feb,2023
Others,2023-03,3.8260470085470084,917,Mar,2023
Others,2023-04,3.755223880597015,606,Apr,2023
Others,2023-05,4.002815533980582,550,May,2023
Others,2023-06,3.8872934472934473,455,Jun,2023
Others,2023-07,4.129545454545455,410,Jul,2023
Others,2023-08,4.252145328719723,399,Aug,2023
Others,2023-09,4.404761904761905,26,Sep,2023
Software,1999-11,4.0,2,Nov,1999
Software,1999-12,4.5,2,Dec,1999
Software,2000-01,4.1,6,Jan,2000
Software,2000-02,4.25,4,Feb,2000
Software,2000-04,4.666666666666667,3,Apr,2000
Software,2000-05,2.5,4,May,2000
Software,2000-06,3.375,5,Jun,2000
Software,2000-07,2.8333333333333335,6,Jul,2000
Software,2000-08,3.0,3,Aug,2000
Software,2000-10,4.0,2,Oct,2000
Software,2000-11,3.5,4,Nov,2000
Software,2000-12,4.67,3,Dec,2000
Software,2001-01,3.75,4,Jan,2001
Software,2001-02,1.0,2,Feb,2001
Software,2001-03,4.0,1,Mar,2001
Software,2001-05,1.0,1,May,2001
Software,2001-06,3.3,6,Jun,2001
Software,2001-07,3.5,2,Jul,2001
Software,2001-08,5.0,1,Aug,2001
Software,2001-09,2.6666666666666665,4,Sep,2001
Software,2001-10,2.0,1,Oct,2001
Software,2001-11,4.25,3,Nov,2001
Software,2001-12,2.5,2,Dec,2001
Software,2002-01,4.0,3,Jan,2002
Software,2002-02,4.5,2,Feb,2002
Software,2002-03,3.5,4,Mar,2002
Software,2002-04,4.0,1,Apr,2002
Software,2002-06,2.0,1,Jun,2002
Software,2002-07,4.0,2,Jul,2002
Software,2002-08,4.0,1,Aug,2002
Software,2002-09,4.333333333333333,3,Sep,2002
Software,2002-10,4.5,2,Oct,2002
Software,2002-11,3.9,6,Nov,2002
Software,2003-01,5.0,3,Jan,2003
Software,2003-02,1.3333333333333333,3,Feb,2003
Software,2003-03,5.0,1,Mar,2003
Software,2003-04,5.0,1,Apr,2003
Software,2003-05,5.0,1,May,2003
Software,2003-06,4.5,2,Jun,2003
Software,2003-07,5.0,4,Jul,2003
Software,2003-08,4.5,5,Aug,2003
Software,2003-09,3.0,2,Sep,2003
Software,2003-10,3.5,4,Oct,2003
Software,2003-11,4.0,4,Nov,2003
Software,2003-12,3.0,4,Dec,2003
Software,2004-01,2.75,4,Jan,2004
Software,2004-02,3.3333333333333335,3,Feb,2004
Software,2004-03,4.0,3,Mar,2004
Software,2004-04,3.75,4,Apr,2004
Software,2004-05,3.0,2,May,2004
Software,2004-06,2.0,1,Jun,2004
Software,2004-07,1.0,2,Jul,2004
Software,2004-08,3.6,6,Aug,2004
Software,2004-09,1.0,1,Sep,2004
Software,2004-10,3.5,4,Oct,2004
Software,2004-11,3.6666666666666665,3,Nov,2004
Software,2004-12,4.25,10,Dec,2004
Software,2005-01,4.0,12,Jan,2005
Software,2005-02,3.8,6,Feb,2005
Software,2005-03,3.7142857142857144,8,Mar,2005
Software,2005-04,3.5,6,Apr,2005
Software,2005-05,3.7,12,May,2005
Software,2005-06,3.5714285714285716,7,Jun,2005
Software,2005-07,4.332857142857143,9,Jul,2005
Software,2005-08,3.7016666666666667,18,Aug,2005
Software,2005-09,3.1,7,Sep,2005
Software,2005-10,3.7222222222222223,11,Oct,2005
Software,2005-11,4.185555555555556,11,Nov,2005
Software,2005-12,3.8333333333333335,7,Dec,2005
Software,2006-01,3.59375,14,Jan,2006
Software,2006-02,3.8,15,Feb,2006
Software,2006-03,2.9725,16,Mar,2006
Software,2006-04,3.1429411764705883,24,Apr,2006
Software,2006-05,3.0,9,May,2006
Software,2006-06,4.0,4,Jun,2006
Software,2006-07,3.9375,11,Jul,2006
Software,2006-08,4.0,8,Aug,2006
Software,2006-09,3.5,8,Sep,2006
Software,2006-10,4.038461538461538,16,Oct,2006
Software,2006-11,3.5454545454545454,12,Nov,2006
Software,2006-12,3.9,17,Dec,2006
Software,2007-01,4.02,39,Jan,2007
Software,2007-02,4.125,10,Feb,2007
Software,2007-03,3.7220833333333334,26,Mar,2007
Software,2007-04,3.125,17,Apr,2007
Software,2007-05,3.589,34,May,2007
Software,2007-06,3.65,20,Jun,2007
Software,2007-07,3.2857142857142856,17,Jul,2007
Software,2007-08,4.413043478260869,24,Aug,2007
Software,2007-09,3.269230769230769,17,Sep,2007
Software,2007-10,3.8043478260869565,31,Oct,2007
Software,2007-11,2.991904761904762,24,Nov,2007
Software,2007-12,3.8713636363636366,30,Dec,2007
Software,2008-01,3.36,41,Jan,2008
Software,2008-02,3.6489473684210525,24,Feb,2008
Software,2008-03,3.25,33,Mar,2008
Software,2008-04,3.992272727272727,30,Apr,2008
Software,2008-05,3.817,24,May,2008
Software,2008-06,4.032608695652174,33,Jun,2008
Software,2008-07,3.8931999999999998,29,Jul,2008
Software,2008-08,3.3245454545454547,35,Aug,2008
Software,2008-09,3.760869565217391,25,Sep,2008
Software,2008-10,3.45,31,Oct,2008
Software,2008-11,3.6923076923076925,34,Nov,2008
Software,2008-12,3.7231428571428573,52,Dec,2008
Software,2009-01,3.524146341463415,59,Jan,2009
Software,2009-02,3.672962962962963,41,Feb,2009
Software,2009-03,3.395185185185185,37,Mar,2009
Software,2009-04,3.0454545454545454,34,Apr,2009
Software,2009-05,3.8868,29,May,2009
Software,2009-06,3.630434782608696,26,Jun,2009
Software,2009-07,3.34375,33,Jul,2009
Software,2009-08,2.9791666666666665,31,Aug,2009
Software,2009-09,3.660740740740741,34,Sep,2009
Software,2009-10,3.73,30,Oct,2009
Software,2009-11,3.2158823529411764,21,Nov,2009
Software,2009-12,3.9838709677419355,37,Dec,2009
Software,2010-01,3.9119999999999995,45,Jan,2010
Software,2010-02,3.6206896551724137,36,Feb,2010
Software,2010-03,3.1,35,Mar,2010
Software,2010-04,3.8665,23,Apr,2010
Software,2010-05,3.764705882352941,20,May,2010
Software,2010-06,2.9347826086956523,28,Jun,2010
Software,2010-07,4.2,28,Jul,2010
Software,2010-08,4.0,24,Aug,2010
Software,2010-09,3.3038235294117646,38,Sep,2010
Software,2010-10,3.603448275862069,35,Oct,2010
Software,2010-11,3.072608695652174,29,Nov,2010
Software,2010-12,3.4107142857142856,48,Dec,2010
Software,2011-01,3.173541666666667,58,Jan,2011
Software,2011-02,2.7192105263157895,43,Feb,2011
Software,2011-03,3.2045454545454546,50,Mar,2011
Software,2011-04,3.2735897435897434,68,Apr,2011
Software,2011-05,3.8666666666666667,36,May,2011
Software,2011-06,3.5,42,Jun,2011
Software,2011-07,3.1366666666666667,52,Jul,2011
Software,2011-08,3.5916666666666663,59,Aug,2011
Software,2011-09,3.2779069767441857,65,Sep,2011
Software,2011-10,3.577105263157895,95,Oct,2011
Software,2011-11,3.6411764705882352,117,Nov,2011
Software,2011-12,3.4094339622641505,109,Dec,2011
Software,2012-01,3.863461538461539,137,Jan,2012
Software,2012-02,3.623181818181818,76,Feb,2012
Software,2012-03,3.4604000000000004,77,Mar,2012
Software,2012-04,3.0902439024390245,55,Apr,2012
Software,2012-05,3.5556410256410254,51,May,2012
Software,2012-06,3.560243902439024,56,Jun,2012
Software,2012-07,3.67,47,Jul,2012
Software,2012-08,4.039137931034483,85,Aug,2012
Software,2012-09,3.872340425531915,63,Sep,2012
Software,2012-10,3.727547169811321,80,Oct,2012
Software,2012-11,3.65078947368421,120,Nov,2012
Software,2012-12,3.7008163265306124,195,Dec,2012
Software,2013-01,3.7803478260869565,217,Jan,2013
Software,2013-02,3.7585344827586207,201,Feb,2013
Software,2013-03,3.7637037037037038,185,Mar,2013
Software,2013-04,3.5894949494949495,178,Apr,2013
Software,2013-05,3.6416129032258064,142,May,2013
Software,2013-06,3.588791208791209,139,Jun,2013
Software,2013-07,3.897156862745098,162,Jul,2013
Software,2013-08,3.6954545454545458,134,Aug,2013
Software,2013-09,3.8095714285714286,106,Sep,2013
Software,2013-10,3.7881944444444446,104,Oct,2013
Software,2013-11,3.7311267605633804,101,Nov,2013
Software,2013-12,3.4502941176470587,165,Dec,2013
Software,2014-01,3.5433663366336634,186,Jan,2014
Software,2014-02,3.8193,145,Feb,2014
Software,2014-03,3.6688297872340425,155,Mar,2014
Software,2014-04,3.6279452054794517,171,Apr,2014
Software,2014-05,3.979487179487179,163,May,2014
Software,2014-06,3.5303529411764702,142,Jun,2014
Software,2014-07,4.045040650406504,207,Jul,2014
Software,2014-08,3.845691056910569,215,Aug,2014
Software,2014-09,3.858623853211009,174,Sep,2014
Software,2014-10,3.9311711711711714,185,Oct,2014
Software,2014-11,3.732197802197802,192,Nov,2014
Software,2014-12,3.7446456692913386,348,Dec,2014
Software,2015-01,3.749756097560976,378,Jan,2015
Software,2015-02,3.7454135338345864,334,Feb,2015
Software,2015-03,3.728629032258065,349,Mar,2015
Software,2015-04,3.6993269230769235,253,Apr,2015
Software,2015-05,3.8326363636363636,255,May,2015
Software,2015-06,3.900941176470588,209,Jun,2015
Software,2015-07,4.128712871287129,232,Jul,2015
Software,2015-08,3.38970297029703,234,Aug,2015
Software,2015-09,3.7237373737373733,208,Sep,2015
Software,2015-10,3.60123595505618,186,Oct,2015
Software,2015-11,3.4522222222222223,149,Nov,2015
Software,2015-12,3.7371014492753627,146,Dec,2015
Software,2016-01,3.406458333333333,198,Jan,2016
Software,2016-02,3.6741935483870964,148,Feb,2016
Software,2016-03,3.6956122448979594,178,Mar,2016
Software,2016-04,4.0517391304347825,112,Apr,2016
Software,2016-05,3.8472151898734177,127,May,2016
Software,2016-06,3.648840579710145,124,Jun,2016
Software,2016-07,3.626029411764706,120,Jul,2016
Software,2016-08,3.7472499999999997,124,Aug,2016
Software,2016-09,3.8684057971014494,115,Sep,2016
Software,2016-10,3.9716901408450704,116,Oct,2016
Software,2016-11,3.9484,70,Nov,2016
Software,2016-12,3.9767241379310345,114,Dec,2016
Software,2017-01,3.517142857142857,123,Jan,2017
Software,2017-02,3.645,76,Feb,2017
Software,2017-03,3.4959701492537314,102,Mar,2017
Software,2017-04,3.5964912280701755,86,Apr,2017
Software,2017-05,3.2380357142857146,83,May,2017
Software,2017-06,3.638909090909091,80,Jun,2017
Software,2017-07,3.7841304347826084,66,Jul,2017
Software,2017-08,3.992608695652174,65,Aug,2017
Software,2017-09,3.9961904761904763,58,Sep,2017
Software,2017-10,3.7788461538461537,66,Oct,2017
Software,2017-11,3.876451612903226,46,Nov,2017
Software,2017-12,3.869047619047619,57,Dec,2017
Software,2018-01,3.4459649122807017,88,Jan,2018
Software,2018-02,3.818888888888889,79,Feb,2018
Software,2018-03,3.8266153846153843,85,Mar,2018
Software,2018-04,3.8705555555555557,45,Apr,2018
Software,2018-05,3.896551724137931,36,May,2018
Software,2018-06,3.810212765957447,60,Jun,2018
Software,2018-07,3.6538461538461537,55,Jul,2018
Software,2018-08,3.5589583333333334,60,Aug,2018
Software,2018-09,4.166666666666667,33,Sep,2018
Software,2018-10,4.160714285714286,40,Oct,2018
Software,2018-11,3.8434482758620687,93,Nov,2018
Software,2018-12,3.6697727272727274,98,Dec,2018
Software,2019-01,3.6506060606060604,92,Jan,2019
Software,2019-02,4.101666666666667,52,Feb,2019
Software,2019-03,3.789428571428571,64,Mar,2019
Software,2019-04,4.017857142857143,40,Apr,2019
Software,2019-05,3.8594594594594596,61,May,2019
Software,2019-06,4.0259375,115,Jun,2019
Software,2019-07,3.6145454545454547,151,Jul,2019
Software,2019-08,3.9381081081081084,111,Aug,2019
Software,2019-09,3.7815625,84,Sep,2019
Software,2019-10,3.8066666666666666,74,Oct,2019
Software,2019-11,3.9197058823529414,72,Nov,2019
Software,2019-12,3.6679999999999997,173,Dec,2019
Software,2020-01,3.76027027027027,224,Jan,2020
Software,2020-02,3.716785714285714,128,Feb,2020
Software,2020-03,4.103809523809524,79,Mar,2020
Software,2020-04,3.6531578947368417,59,Apr,2020
Software,2020-05,4.294074074074074,74,May,2020
Software,2020-06,3.9604166666666667,57,Jun,2020
Software,2020-07,3.544761904761905,57,Jul,2020
Software,2020-08,4.0195,49,Aug,2020
Software,2020-09,3.6527586206896556,53,Sep,2020
Software,2020-10,3.1405555555555558,31,Oct,2020
Software,2020-11,4.129090909090909,32,Nov,2020
Software,2020-12,3.6944444444444446,48,Dec,2020
Software,2021-01,3.4099999999999997,65,Jan,2021
Software,2021-02,3.753,49,Feb,2021
Software,2021-03,4.252,62,Mar,2021
Software,2021-04,4.36875,69,Apr,2021
Software,2021-05,4.12037037037037,42,May,2021
Software,2021-06,4.2084,42,Jun,2021
Software,2021-07,3.9403448275862067,54,Jul,2021
Software,2021-08,3.9139999999999997,44,Aug,2021
Software,2021-09,3.678421052631579,35,Sep,2021
Software,2021-10,3.3333333333333335,33,Oct,2021
Software,2021-11,3.419655172413793,46,Nov,2021
Software,2021-12,3.9079545454545452,81,Dec,2021
Software,2022-01,3.6834666666666664,144,Jan,2022
Software,2022-02,3.678048780487805,64,Feb,2022
Software,2022-03,3.83046511627907,73,Mar,2022
Software,2022-04,3.941860465116279,59,Apr,2022
Software,2022-05,3.6027659574468087,56,May,2022
Software,2022-06,3.0126470588235295,55,Jun,2022
Software,2022-07,3.5744736842105267,53,Jul,2022
Software,2022-08,3.761086956521739,69,Aug,2022
Software,2022-09,3.785757575757576,50,Sep,2022
Software,2022-10,3.9075555555555557,59,Oct,2022
Software,2022-11,4.1869565217391305,78,Nov,2022
Software,2022-12,3.9503333333333335,134,Dec,2022
Software,2023-01,3.9309638554216866,188,Jan,2023
Software,2023-02,3.883934426229508,116,Feb,2023
Software,2023-03,3.987837837837838,151,Mar,2023
Software,2023-04,4.2421428571428565,63,Apr,2023
Software,2023-05,4.074074074074074,31,May,2023
Software,2023-06,4.147058823529412,25,Jun,2023
Software,2023-07,4.305833333333333,17,Jul,2023
Software,2023-08,4.818181818181818,15,Aug,2023
Software,2023-09,5.0,1,Sep,2023
Sports & Health,2003-01,5.0,1,Jan,2003
Sports & Health,2003-12,4.0,1,Dec,2003
Sports & Health,2004-02,1.0,1,Feb,2004
Sports & Health,2004-04,1.5,2,Apr,2004
Sports & Health,2004-05,4.0,1,May,2004
Sports & Health,2004-06,2.0,2,Jun,2004
Sports & Health,2004-08,5.0,1,Aug,2004
Sports & Health,2004-09,5.0,1,Sep,2004
Sports & Health,2004-10,4.2,10,Oct,2004
Sports & Health,2004-11,2.4,5,Nov,2004
Sports & Health,2004-12,3.67,3,Dec,2004
Sports & Health,2005-01,4.17,6,Jan,2005
Sports & Health,2005-02,5.0,1,Feb,2005
Sports & Health,2005-03,4.2,5,Mar,2005
Sports & Health,2005-04,3.0,2,Apr,2005
Sports & Health,2005-05,5.0,1,May,2005
Sports & Health,2005-06,5.0,1,Jun,2005
Sports & Health,2005-07,5.0,1,Jul,2005
Sports & Health,2006-01,1.0,1,Jan,2006
Sports & Health,2006-05,1.0,1,May,2006
Sports & Health,2007-01,4.0,1,Jan,2007
Sports & Health,2007-02,5.0,1,Feb,2007
Sports & Health,2007-06,4.0,1,Jun,2007
Sports & Health,2007-07,4.0,2,Jul,2007
Sports & Health,2007-08,5.0,2,Aug,2007
Sports & Health,2007-09,5.0,1,Sep,2007
Sports & Health,2007-12,1.0,1,Dec,2007
Sports & Health,2008-02,4.0,2,Feb,2008
Sports & Health,2008-04,4.0,1,Apr,2008
Sports & Health,2008-05,4.33,3,May,2008
Sports & Health,2008-07,4.0,1,Jul,2008
Sports & Health,2008-10,4.5,2,Oct,2008
Sports & Health,2008-11,4.0,3,Nov,2008
Sports & Health,2008-12,4.720000000000001,10,Dec,2008
Sports & Health,2009-01,4.67,6,Jan,2009
Sports & Health,2009-02,4.866666666666666,7,Feb,2009
Sports & Health,2009-03,2.625,5,Mar,2009
Sports & Health,2009-04,4.0,2,Apr,2009
Sports & Health,2009-06,5.0,1,Jun,2009
Sports & Health,2009-07,4.5,2,Jul,2009
Sports & Health,2009-08,5.0,2,Aug,2009
Sports & Health,2009-10,4.25,4,Oct,2009
Sports & Health,2009-11,3.0,1,Nov,2009
Sports & Health,2009-12,4.725,12,Dec,2009
Sports & Health,2010-01,4.416666666666667,10,Jan,2010
Sports & Health,2010-02,4.0,7,Feb,2010
Sports & Health,2010-03,4.915,7,Mar,2010
Sports & Health,2010-04,4.25,3,Apr,2010
Sports & Health,2010-05,4.166666666666667,4,May,2010
Sports & Health,2010-06,3.0,2,Jun,2010
Sports & Health,2010-07,3.0,1,Jul,2010
Sports & Health,2010-08,2.5,2,Aug,2010
Sports & Health,2010-09,5.0,1,Sep,2010
Sports & Health,2010-10,5.0,5,Oct,2010
Sports & Health,2010-11,4.333333333333333,3,Nov,2010
Sports & Health,2010-12,4.445,10,Dec,2010
Sports & Health,2011-01,4.2214285714285715,19,Jan,2011
Sports & Health,2011-02,4.59,14,Feb,2011
Sports & Health,2011-03,4.0,5,Mar,2011
Sports & Health,2011-04,4.668,9,Apr,2011
Sports & Health,2011-05,4.7,8,May,2011
Sports & Health,2011-06,4.333333333333333,4,Jun,2011
Sports & Health,2011-07,4.0,5,Jul,2011
Sports & Health,2011-08,4.6,6,Aug,2011
Sports & Health,2011-09,5.0,3,Sep,2011
Sports & Health,2011-10,2.835,4,Oct,2011
Sports & Health,2011-11,4.8,5,Nov,2011
Sports & Health,2011-12,4.8,9,Dec,2011
Sports & Health,2012-01,4.4625,12,Jan,2012
Sports & Health,2012-02,4.486666666666667,12,Feb,2012
Sports & Health,2012-03,4.5,8,Mar,2012
Sports & Health,2012-04,4.666666666666667,3,Apr,2012
Sports & Health,2012-05,4.723333333333334,6,May,2012
Sports & Health,2012-06,4.666666666666667,6,Jun,2012
Sports & Health,2012-07,5.0,1,Jul,2012
Sports & Health,2012-08,4.734,7,Aug,2012
Sports & Health,2012-09,4.0,5,Sep,2012
Sports & Health,2012-10,5.0,2,Oct,2012
Sports & Health,2012-11,4.2875,17,Nov,2012
Sports & Health,2012-12,4.67875,29,Dec,2012
Sports & Health,2013-01,4.4557142857142855,21,Jan,2013
Sports & Health,2013-02,4.814444444444444,22,Feb,2013
Sports & Health,2013-03,4.8125,17,Mar,2013
Sports & Health,2013-04,4.16625,12,Apr,2013
Sports & Health,2013-05,4.092222222222222,15,May,2013
Sports & Health,2013-06,3.8575,11,Jun,2013
Sports & Health,2013-07,4.4,9,Jul,2013
Sports & Health,2013-08,4.7411111111111115,11,Aug,2013
Sports & Health,2013-09,4.411428571428571,15,Sep,2013
Sports & Health,2013-10,3.8144444444444443,16,Oct,2013
Sports & Health,2013-11,4.508,17,Nov,2013
Sports & Health,2013-12,4.547,27,Dec,2013
Sports & Health,2014-01,4.852222222222222,27,Jan,2014
Sports & Health,2014-02,4.3,29,Feb,2014
Sports & Health,2014-03,4.5,14,Mar,2014
Sports & Health,2014-04,4.583333333333333,6,Apr,2014
Sports & Health,2014-05,4.2,19,May,2014
Sports & Health,2014-06,4.4025,19,Jun,2014
Sports & Health,2014-07,4.032307692307692,32,Jul,2014
Sports & Health,2014-08,4.601666666666667,34,Aug,2014
Sports & Health,2014-09,4.446666666666667,34,Sep,2014
Sports & Health,2014-10,4.079166666666667,26,Oct,2014
Sports & Health,2014-11,4.116666666666666,32,Nov,2014
Sports & Health,2014-12,3.624705882352941,50,Dec,2014
Sports & Health,2015-01,4.6292,48,Jan,2015
Sports & Health,2015-02,4.301363636363636,62,Feb,2015
Sports & Health,2015-03,3.812,50,Mar,2015
Sports & Health,2015-04,4.0,37,Apr,2015
Sports & Health,2015-05,4.239230769230769,29,May,2015
Sports & Health,2015-06,3.8252631578947374,44,Jun,2015
Sports & Health,2015-07,3.796875,33,Jul,2015
Sports & Health,2015-08,4.003076923076923,27,Aug,2015
Sports & Health,2015-09,4.126315789473685,29,Sep,2015
Sports & Health,2015-10,4.285714285714286,32,Oct,2015
Sports & Health,2015-11,4.198125,29,Nov,2015
Sports & Health,2015-12,4.270952380952381,34,Dec,2015
Sports & Health,2016-01,3.6726315789473687,46,Jan,2016
Sports & Health,2016-02,4.082,44,Feb,2016
Sports & Health,2016-03,3.9116666666666666,50,Mar,2016
Sports & Health,2016-04,3.75,27,Apr,2016
Sports & Health,2016-05,4.1000000000000005,43,May,2016
Sports & Health,2016-06,4.171363636363636,48,Jun,2016
Sports & Health,2016-07,4.33,35,Jul,2016
Sports & Health,2016-08,3.888076923076923,60,Aug,2016
Sports & Health,2016-09,4.1889473684210525,45,Sep,2016
Sports & Health,2016-10,4.521176470588236,42,Oct,2016
Sports & Health,2016-11,4.308888888888889,48,Nov,2016
Sports & Health,2016-12,4.2214285714285715,99,Dec,2016
Sports & Health,2017-01,4.46,94,Jan,2017
Sports & Health,2017-02,4.244090909090909,56,Feb,2017
Sports & Health,2017-03,4.152916666666667,46,Mar,2017
Sports & Health,2017-04,3.992,46,Apr,2017
Sports & Health,2017-05,3.715625,31,May,2017
Sports & Health,2017-06,4.1171428571428565,41,Jun,2017
Sports & Health,2017-07,4.026,38,Jul,2017
Sports & Health,2017-08,4.220454545454545,48,Aug,2017
Sports & Health,2017-09,4.561428571428571,30,Sep,2017
Sports & Health,2017-10,4.276190476190476,36,Oct,2017
Sports & Health,2017-11,3.68,38,Nov,2017
Sports & Health,2017-12,3.894090909090909,42,Dec,2017
Sports & Health,2018-01,3.4753846153846153,60,Jan,2018
Sports & Health,2018-02,3.0412903225806454,53,Feb,2018
Sports & Health,2018-03,3.926071428571429,51,Mar,2018
Sports & Health,2018-04,3.6242307692307696,38,Apr,2018
Sports & Health,2018-05,3.3947368421052633,29,May,2018
Sports & Health,2018-06,3.342142857142857,52,Jun,2018
Sports & Health,2018-07,3.5408333333333335,57,Jul,2018
Sports & Health,2018-08,3.5900000000000003,61,Aug,2018
Sports & Health,2018-09,4.08125,56,Sep,2018
Sports & Health,2018-10,3.763214285714286,52,Oct,2018
Sports & Health,2018-11,3.7032142857142856,85,Nov,2018
Sports & Health,2018-12,3.934516129032258,88,Dec,2018
Sports & Health,2019-01,3.6554285714285712,108,Jan,2019
Sports & Health,2019-02,3.9909375,99,Feb,2019
Sports & Health,2019-03,3.935483870967742,100,Mar,2019
Sports & Health,2019-04,4.124761904761905,80,Apr,2019
Sports & Health,2019-05,3.989642857142857,56,May,2019
Sports & Health,2019-06,3.901935483870968,82,Jun,2019
Sports & Health,2019-07,3.8387499999999997,93,Jul,2019
Sports & Health,2019-08,4.15125,79,Aug,2019
Sports & Health,2019-09,4.189310344827586,67,Sep,2019
Sports & Health,2019-10,4.1740625,75,Oct,2019
Sports & Health,2019-11,3.8891666666666667,60,Nov,2019
Sports & Health,2019-12,4.118536585365854,95,Dec,2019
Sports & Health,2020-01,4.095,115,Jan,2020
Sports & Health,2020-02,3.988913043478261,104,Feb,2020
Sports & Health,2020-03,4.421944444444445,87,Mar,2020
Sports & Health,2020-04,3.864347826086956,57,Apr,2020
Sports & Health,2020-05,4.010370370370371,75,May,2020
Sports & Health,2020-06,3.8481481481481485,72,Jun,2020
Sports & Health,2020-07,3.4932432432432434,75,Jul,2020
Sports & Health,2020-08,3.5548387096774197,84,Aug,2020
Sports & Health,2020-09,4.246,62,Sep,2020
Sports & Health,2020-10,4.2725,63,Oct,2020
Sports & Health,2020-11,4.0692,55,Nov,2020
Sports & Health,2020-12,4.065277777777777,95,Dec,2020
Sports & Health,2021-01,3.892352941176471,90,Jan,2021
Sports & Health,2021-02,3.7575,75,Feb,2021
Sports & Health,2021-03,3.848857142857143,89,Mar,2021
Sports & Health,2021-04,4.132692307692308,79,Apr,2021
Sports & Health,2021-05,3.6477419354838707,74,May,2021
Sports & Health,2021-06,3.4024,49,Jun,2021
Sports & Health,2021-07,3.940882352941177,66,Jul,2021
Sports & Health,2021-08,3.9690625,55,Aug,2021
Sports & Health,2021-09,3.675,39,Sep,2021
Sports & Health,2021-10,3.7285714285714286,41,Oct,2021
Sports & Health,2021-11,3.880952380952381,28,Nov,2021
Sports & Health,2021-12,3.9873076923076924,36,Dec,2021
Sports & Health,2022-01,3.3586206896551727,45,Jan,2022
Sports & Health,2022-02,3.9515000000000002,40,Feb,2022
Sports & Health,2022-03,4.0584,49,Mar,2022
Sports & Health,2022-04,3.9556666666666667,51,Apr,2022
Sports & Health,2022-05,3.624,38,May,2022
Sports & Health,2022-06,3.476666666666667,47,Jun,2022
Sports & Health,2022-07,3.594,42,Jul,2022
Sports & Health,2022-08,4.014347826086956,40,Aug,2022
Sports & Health,2022-09,3.779166666666667,44,Sep,2022
Sports & Health,2022-10,4.2592,43,Oct,2022
